Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Z-score,Combined Score,Genes
GO_Biological_Process_2018,nicotinamide nucleotide metabolic process (GO:0046496),1/24,0.0807487983723123,0.1619929881456818,0.1022173041908427,0.207854196405982,-2.028845467739994,5.105411482529641,Hex-A
GO_Biological_Process_2018,regulation of stem cell proliferation (GO:0072091),1/25,0.0839700430681121,0.1624745803743944,0.1060875478379756,0.207854196405982,-2.0507391228785314,5.080286132010293,numb
GO_Biological_Process_2018,detection of UV (GO:0009589),1/7,0.0242478446556644,0.1345056624303814,0.0338802824299768,0.1875494608760724,-1.3493648968126313,5.018864966442656,ninaE
GO_Biological_Process_2018,regulation of RNA polymerase II transcriptional preinitiation complex assembly (GO:0045898),1/12,0.0412119758635071,0.1375134296670085,0.0544868464318864,0.1875494608760724,-1.5639775931360165,4.987565815636867,Dsp1
GO_Biological_Process_2018,non-sensory hair organization (GO:0035316),1/25,0.0839700430681121,0.1624745803743944,0.1060875478379756,0.207854196405982,-2.0031013817881083,4.962273385912062,Rok
GO_Biological_Process_2018,regulation of imaginal disc-derived wing size (GO:0044719),1/27,0.0903791887415197,0.1641888595470941,0.1137795142405834,0.207854196405982,-2.062285412244231,4.9572005170014455,fru
GO_Biological_Process_2018,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),3/179,0.0249166573984068,0.1345056624303814,0.0425265846330094,0.1875494608760724,-1.3228683676790884,4.884319360963412,Dsp1;Sxl;Eip78C
GO_Biological_Process_2018,regulation of actin filament bundle assembly (GO:0032231),1/8,0.0276641729154105,0.1345056624303814,0.0380361617813779,0.1875494608760724,-1.3570699059254414,4.868647199719958,Rok
GO_Biological_Process_2018,apical constriction (GO:0003383),1/25,0.0839700430681121,0.1624745803743944,0.1060875478379756,0.207854196405982,-1.96168085135474,4.859662505769597,Rok
GO_Biological_Process_2018,establishment of imaginal disc-derived wing hair orientation (GO:0001737),1/25,0.0839700430681121,0.1624745803743944,0.1060875478379756,0.207854196405982,-1.9558308301167728,4.845170276389639,Rok
GO_Biological_Process_2018,protein N-linked glycosylation (GO:0006487),1/27,0.0903791887415197,0.1641888595470941,0.1137795142405834,0.207854196405982,-1.9740804073027909,4.7451785080681645,CG33774
GO_Biological_Process_2018,sensory organ precursor cell fate determination (GO:0016360),1/24,0.0807487983723123,0.1619929881456818,0.1022173041908427,0.207854196405982,-1.8766096676781263,4.722323458307804,numb
GO_Biological_Process_2018,response to UV (GO:0009411),1/28,0.0935671653427092,0.1671937872517263,0.1176013681878826,0.2124621403173349,-1.9832642676197747,4.698503291507673,ninaE
GO_Biological_Process_2018,negative regulation of gene expression (GO:0010629),4/245,0.0107171877145109,0.1345056624303814,0.0211660360513833,0.1875494608760724,-1.0274506596466462,4.660420123281623,Dsp1;Sxl;Eip78C;numb
GO_Biological_Process_2018,detection of visible light (GO:0009584),1/21,0.0710179203184068,0.1579786390756397,0.0905087388296564,0.2027147780636825,-1.760537649419951,4.65631052906017,ninaE
GO_Biological_Process_2018,Rho protein signal transduction (GO:0007266),1/26,0.0871801605679093,0.163359098222386,0.1099415959468857,0.207854196405982,-1.908228313493191,4.65565439398725,Rok
GO_Biological_Process_2018,mitochondrial ATP synthesis coupled electron transport (GO:0042775),2/72,0.026367776112576,0.1345056624303814,0.0399305421054493,0.1875494608760724,-1.2786698742611435,4.648748326776915,ND-MNLL;ox
GO_Biological_Process_2018,cell fate determination involved in pattern specification (GO:0060582),1/24,0.0807487983723123,0.1619929881456818,0.1022173041908427,0.207854196405982,-1.843512558020597,4.639037487852736,numb
GO_Biological_Process_2018,regulation of cell development (GO:0060284),1/33,0.1093425874548849,0.1727295946751081,0.1364719461614563,0.2166326524019234,-2.074721177698549,4.591916733250626,numb
GO_Biological_Process_2018,central nervous system development (GO:0007417),3/170,0.0218016399097867,0.1345056624303814,0.0374530339070996,0.1875494608760724,-1.1961462822740725,4.576180666157338,robo2;fru;numb
GO_Biological_Process_2018,peripheral nervous system development (GO:0007422),2/79,0.0312919423381698,0.1345056624303814,0.0470189302065385,0.1875494608760724,-1.3179601519948556,4.56593409666765,RabX1;numb
GO_Biological_Process_2018,regulation of nervous system development (GO:0051960),1/33,0.1093425874548849,0.1727295946751081,0.1364719461614563,0.2166326524019234,-2.0564211829938435,4.5514139163872285,numb
GO_Biological_Process_2018,actin cytoskeleton reorganization (GO:0031532),1/24,0.0807487983723123,0.1619929881456818,0.1022173041908427,0.207854196405982,-1.8059813199452024,4.5445934225602125,Rok
GO_Biological_Process_2018,regulation of cell division (GO:0051302),1/26,0.0871801605679093,0.163359098222386,0.1099415959468857,0.207854196405982,-1.846000333928844,4.503831907946595,numb
GO_Biological_Process_2018,mitotic sister chromatid segregation (GO:0000070),2/76,0.0291397862312015,0.1345056624303814,0.043927088891759,0.1875494608760724,-1.2715438565303947,4.495735071588274,bel;Rok
GO_Biological_Process_2018,negative regulation of signal transduction (GO:0009968),3/146,0.0146081078648483,0.1345056624303814,0.0255754772770081,0.1875494608760724,-1.0500591311252812,4.437737398454009,Arr2;Arr1;numb
GO_Biological_Process_2018,regulation of mRNA processing (GO:0050684),1/26,0.0871801605679093,0.163359098222386,0.1099415959468857,0.207854196405982,-1.8110918468653847,4.418662932077599,Sxl
GO_Biological_Process_2018,smoothened signaling pathway (GO:0007224),1/29,0.0967441280186004,0.1691728869630072,0.1214072230011625,0.2145954698452981,-1.8713533517543013,4.370893153356985,Sxl
GO_Biological_Process_2018,positive regulation of cell-cell adhesion (GO:0022409),1/12,0.0412119758635071,0.1375134296670085,0.0544868464318864,0.1875494608760724,-1.362622979026593,4.345440637782368,robo2
GO_Biological_Process_2018,axon midline choice point recognition (GO:0016199),1/26,0.0871801605679093,0.163359098222386,0.1099415959468857,0.207854196405982,-1.7785640422516953,4.339302294041963,fru
GO_Biological_Process_2018,photoreceptor cell development (GO:0042461),1/29,0.0967441280186004,0.1691728869630072,0.1214072230011625,0.2145954698452981,-1.834801378920229,4.285519235249876,ninaE
GO_Biological_Process_2018,regulation of axonogenesis (GO:0050770),1/29,0.0967441280186004,0.1691728869630072,0.1214072230011625,0.2145954698452981,-1.8289887000766425,4.2719426447378375,Rok
GO_Biological_Process_2018,cortical actin cytoskeleton organization (GO:0030866),1/32,0.1062093067757766,0.1727295946751081,0.1327294408958787,0.2166326524019234,-1.8986707086117904,4.257471997265291,Rok
GO_Biological_Process_2018,Ras protein signal transduction (GO:0007265),2/85,0.0357778802802068,0.1345056624303814,0.0534349285965518,0.1875494608760724,-1.2757550966894855,4.248807236627946,RabX1;Rok
GO_Biological_Process_2018,regulation of endocytosis (GO:0030100),1/32,0.1062093067757766,0.1727295946751081,0.1327294408958787,0.2166326524019234,-1.891904126208188,4.2422989949274665,numb
GO_Biological_Process_2018,sensory organ boundary specification (GO:0008052),1/27,0.0903791887415197,0.1641888595470941,0.1137795142405834,0.207854196405982,-1.7646225348584343,4.2416959797011256,numb
GO_Biological_Process_2018,regulation of DNA binding (GO:0051101),1/10,0.034461496392694,0.1345056624303814,0.0462959305230056,0.1875494608760724,-1.2589642230141158,4.240081500831995,Dsp1
GO_Biological_Process_2018,carbohydrate catabolic process (GO:0016052),1/32,0.1062093067757766,0.1727295946751081,0.1327294408958787,0.2166326524019234,-1.8651811167555392,4.182376827322905,Hex-A
GO_Biological_Process_2018,ventral cord development (GO:0007419),2/83,0.0342561687711927,0.1345056624303814,0.0512626689671422,0.1875494608760724,-1.2388473978803456,4.179733138100783,robo2;numb
GO_Biological_Process_2018,cellular calcium ion homeostasis (GO:0006874),1/30,0.0999101142476234,0.1727295946751081,0.1251971436295518,0.2166326524019234,-1.809339588062284,4.167785433499572,Cbp53E
GO_Biological_Process_2018,axon choice point recognition (GO:0016198),1/28,0.0935671653427092,0.1671937872517263,0.1176013681878826,0.2124621403173349,-1.756847068895519,4.162103795571301,fru
GO_Biological_Process_2018,respiratory electron transport chain (GO:0022904),2/77,0.029850298226353,0.1345056624303814,0.0449488607918432,0.1875494608760724,-1.1843397450141775,4.158880606013546,ND-MNLL;ox
GO_Biological_Process_2018,regulation of actin cytoskeleton organization (GO:0032956),1/31,0.1030651614149303,0.1727295946751081,0.1289711947817048,0.2166326524019234,-1.8259284522583408,4.149228595832848,Rok
GO_Biological_Process_2018,organic substance transport (GO:0071702),1/31,0.1030651614149303,0.1727295946751081,0.1289711947817048,0.2166326524019234,-1.814654299452158,4.123609280268021,apolpp
GO_Biological_Process_2018,peptide biosynthetic process (GO:0043043),2/94,0.0429390989262278,0.1388029313911182,0.0636045917773635,0.1925805695481284,-1.3033932676023503,4.103046125607004,mRpL33;RpL41
GO_Biological_Process_2018,cellular response to light stimulus (GO:0071482),1/32,0.1062093067757766,0.1727295946751081,0.1327294408958787,0.2166326524019234,-1.8292651114960023,4.101840804961286,ninaE
GO_Biological_Process_2018,neuroblast fate determination (GO:0007400),1/27,0.0903791887415197,0.1641888595470941,0.1137795142405834,0.207854196405982,-1.7032758929618208,4.094234525956342,numb
GO_Biological_Process_2018,salivary gland cell autophagic cell death (GO:0035071),1/32,0.1062093067757766,0.1727295946751081,0.1327294408958787,0.2166326524019234,-1.824205321205037,4.0904950168906575,bel
GO_Biological_Process_2018,male gamete generation (GO:0048232),2/124,0.0701143250026156,0.1579786390756397,0.1015274132053175,0.207854196405982,-1.535789615411169,4.081557721848884,bel;Imp
GO_Biological_Process_2018,glial cell migration (GO:0008347),1/30,0.0999101142476234,0.1727295946751081,0.1251971436295518,0.2166326524019234,-1.719360957457482,3.960521065641157,numb
GO_Biological_Process_2018,negative regulation of neuroblast proliferation (GO:0007406),1/33,0.1093425874548849,0.1727295946751081,0.1364719461614563,0.2166326524019234,-1.7890132703214845,3.959568186945197,numb
GO_Biological_Process_2018,negative regulation of neural precursor cell proliferation (GO:2000178),1/33,0.1093425874548849,0.1727295946751081,0.1364719461614563,0.2166326524019234,-1.7870003670776993,3.955113089948596,numb
GO_Biological_Process_2018,RNA interference (GO:0016246),1/32,0.1062093067757766,0.1727295946751081,0.1327294408958787,0.2166326524019234,-1.75187935291303,3.9283153491464495,bel
GO_Biological_Process_2018,neuroblast fate commitment (GO:0014017),1/31,0.1030651614149303,0.1727295946751081,0.1289711947817048,0.2166326524019234,-1.7259802189330604,3.922106844537879,numb
GO_Biological_Process_2018,regulation of cytoskeleton organization (GO:0051493),1/33,0.1093425874548849,0.1727295946751081,0.1364719461614563,0.2166326524019234,-1.7678679896820082,3.912767986011499,Rok
GO_Biological_Process_2018,heart development (GO:0007507),2/87,0.0373254177932917,0.1345056624303814,0.055639856772785,0.1877257588207954,-1.1759717767039073,3.8666901523852464,robo2;numb
GO_Biological_Process_2018,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",1/32,0.1062093067757766,0.1727295946751081,0.1327294408958787,0.2166326524019234,-1.7020590767992223,3.816601174862041,ND-MNLL
GO_Biological_Process_2018,neuroblast division (GO:0055057),1/35,0.1155767026359348,0.1757841012183753,0.1439099896657534,0.221974370852365,-1.7403661222157405,3.755398352742555,numb
GO_Biological_Process_2018,asymmetric neuroblast division (GO:0055059),1/34,0.1124650404455446,0.1736775588808662,0.1401987745243024,0.2183095203306995,-1.717853904379356,3.753704653295392,numb
GO_Biological_Process_2018,sister chromatid segregation (GO:0000819),1/34,0.1124650404455446,0.1736775588808662,0.1401987745243024,0.2183095203306995,-1.6963461533547544,3.706707790001517,bel
GO_Biological_Process_2018,DNA-dependent DNA replication (GO:0006261),1/36,0.1186776107621425,0.1780164161432137,0.1476056550211387,0.224497903218197,-1.7250650541693124,3.676708114637652,Dsp1
GO_Biological_Process_2018,amino acid transmembrane transport (GO:0003333),1/36,0.1186776107621425,0.1780164161432137,0.1476056550211387,0.224497903218197,-1.695012671203979,3.612656130020732,mnd
GO_Biological_Process_2018,pyruvate metabolic process (GO:0006090),1/34,0.1124650404455446,0.1736775588808662,0.1401987745243024,0.2183095203306995,-1.648327689095911,3.601782026365266,Hex-A
GO_Biological_Process_2018,posttranscriptional gene silencing by RNA (GO:0035194),1/38,0.1248473112618671,0.1814447590339136,0.1549505888807934,0.2272145406458271,-1.690543034049915,3.517451690308066,bel
GO_Biological_Process_2018,lipid transport (GO:0006869),1/33,0.1093425874548849,0.1727295946751081,0.1364719461614563,0.2166326524019234,-1.584976929764718,3.507980813921346,apolpp
GO_Biological_Process_2018,regulation of neuron projection development (GO:0010975),1/37,0.121767801464799,0.1785563725515214,0.1512858337828006,0.2248657620317082,-1.6580671613076532,3.491291400838484,Rok
GO_Biological_Process_2018,regulation of cell morphogenesis involved in differentiation (GO:0010769),1/39,0.127916176517608,0.1850822554037957,0.1585999830105932,0.231279611211983,-1.6973342924084955,3.4903644628735697,Rok
GO_Biological_Process_2018,cellular respiration (GO:0045333),1/35,0.1155767026359348,0.1757841012183753,0.1439099896657534,0.221974370852365,-1.613422166540247,3.48147603493311,ox
GO_Biological_Process_2018,male mating behavior (GO:0060179),2/101,0.0488462614574973,0.1452066136054692,0.0719328094924143,0.1937774690068268,-1.139017482659667,3.438781979383459,egh;fru
GO_Biological_Process_2018,sphingolipid biosynthetic process (GO:0030148),1/37,0.121767801464799,0.1785563725515214,0.1512858337828006,0.2248657620317082,-1.6195704134486626,3.410231135068344,egh
GO_Biological_Process_2018,regulation of JAK-STAT cascade (GO:0046425),1/29,0.0967441280186004,0.1691728869630072,0.1214072230011625,0.2145954698452981,-1.4544878820112968,3.397226461354356,Imp
GO_Biological_Process_2018,negative regulation of stem cell proliferation (GO:2000647),1/38,0.1248473112618671,0.1814447590339136,0.1549505888807934,0.2272145406458271,-1.61440007084805,3.3590237832835137,numb
GO_Biological_Process_2018,regulation of cellular localization (GO:0060341),1/23,0.0775163884607302,0.1619929881456818,0.0983307990133446,0.207854196405982,-1.313245853759344,3.3583188414073963,Frq2
GO_Biological_Process_2018,Rab protein signal transduction (GO:0032482),1/37,0.121767801464799,0.1785563725515214,0.1512858337828006,0.2248657620317082,-1.5827391569111433,3.332677793302558,RabX1
GO_Biological_Process_2018,epithelium development (GO:0060429),2/85,0.0357778802802068,0.1345056624303814,0.0534349285965518,0.1875494608760724,-0.9970675959380076,3.3206592926978904,robo2;numb
GO_Biological_Process_2018,mitochondrial respiratory chain complex assembly (GO:0033108),1/37,0.121767801464799,0.1785563725515214,0.1512858337828006,0.2248657620317082,-1.5749507772565383,3.316278274906004,ox
GO_Biological_Process_2018,glycolipid biosynthetic process (GO:0009247),1/43,0.1400859156033713,0.193283098743892,0.1730451949999381,0.2397702490041516,-1.6690530985194485,3.280522799813334,egh
GO_Biological_Process_2018,glucose homeostasis (GO:0042593),1/36,0.1186776107621425,0.1780164161432137,0.1476056550211387,0.224497903218197,-1.5095508514398197,3.217373079080542,Hex-A
GO_Biological_Process_2018,carboxylic acid transmembrane transport (GO:1905039),1/42,0.1370592670829248,0.1923535636743194,0.1694566227775089,0.2388461881389889,-1.5778748254091337,3.1357766592229828,mnd
GO_Biological_Process_2018,oogenesis (GO:0048477),3/216,0.0401070397746508,0.1375134296670085,0.0668006986171642,0.1937774690068268,-0.968089393208578,3.1135724023946696,Sxl;bel;capu
GO_Biological_Process_2018,neuron maturation (GO:0042551),1/44,0.1431020997053007,0.1957924125675035,0.1766187160217007,0.2426652106684712,-1.5960073742720209,3.102952620613788,Imp
GO_Biological_Process_2018,negative regulation of cellular amide metabolic process (GO:0034249),1/45,0.1461078550176425,0.1974267297139219,0.1801772470564471,0.2439913535361017,-1.599428559451942,3.0763572006311426,Sxl
GO_Biological_Process_2018,neuron remodeling (GO:0016322),1/44,0.1431020997053007,0.1957924125675035,0.1766187160217007,0.2426652106684712,-1.5722629780022863,3.056788838529968,Imp
GO_Biological_Process_2018,amino acid transport (GO:0006865),1/40,0.1309744334908215,0.1870246277358018,0.1622340786126691,0.2326778232734333,-1.4864752004221515,3.0216371297338047,mnd
GO_Biological_Process_2018,regulation of embryonic development (GO:0045995),1/41,0.1340221183383552,0.1897196220633859,0.165852937880851,0.2357996116827751,-1.485211944240029,2.9849053442101816,Yp3
GO_Biological_Process_2018,chorion-containing eggshell formation (GO:0007304),1/42,0.1370592670829248,0.1923535636743194,0.1694566227775089,0.2388461881389889,-1.501796492034166,2.984583004169928,capu
GO_Biological_Process_2018,female gamete generation (GO:0007292),3/208,0.0365005690331519,0.1345056624303814,0.0610999560477264,0.1913392098244559,-0.8984905675988569,2.974387819286951,Sxl;bel;capu
GO_Biological_Process_2018,courtship behavior (GO:0007619),2/109,0.0559347759872826,0.1478788902433333,0.0818610342368222,0.2001260205331767,-1.0208131314139688,2.9435850817214706,egh;fru
GO_Biological_Process_2018,regulation of smoothened signaling pathway (GO:0008589),1/40,0.1309744334908215,0.1870246277358018,0.1622340786126691,0.2326778232734333,-1.4304846940856446,2.90782225222294,apolpp
GO_Biological_Process_2018,male courtship behavior (GO:0008049),2/113,0.0596067204957178,0.1510961054426335,0.0869777216017124,0.2027147780636825,-1.028808102871066,2.90122542545982,egh;fru
GO_Biological_Process_2018,cellular protein metabolic process (GO:0044267),2/132,0.0781079394896591,0.1619929881456818,0.1125101116356769,0.207854196405982,-1.1367540069618929,2.898340278812362,mRpL33;RpL41
GO_Biological_Process_2018,regulation of neurogenesis (GO:0050767),1/45,0.1461078550176425,0.1974267297139219,0.1801772470564471,0.2439913535361017,-1.4935939014407569,2.872793740215875,numb
GO_Biological_Process_2018,negative regulation of neurogenesis (GO:0050768),1/41,0.1340221183383552,0.1897196220633859,0.165852937880851,0.2357996116827751,-1.4230919560825983,2.8600596712727304,numb
GO_Biological_Process_2018,rhabdomere development (GO:0042052),1/43,0.1400859156033713,0.193283098743892,0.1730451949999381,0.2397702490041516,-1.4551137915125554,2.8600252284449064,ninaE
GO_Biological_Process_2018,RNA transport (GO:0050658),1/52,0.1668591065855308,0.214814676588459,0.2046723370551679,0.2655867230834917,-1.5956010737244208,2.857092051712772,egh
GO_Biological_Process_2018,positive regulation of canonical Wnt signaling pathway (GO:0090263),1/37,0.121767801464799,0.1785563725515214,0.1512858337828006,0.2248657620317082,-1.3392495151447532,2.8199764309392843,apolpp
GO_Biological_Process_2018,vesicle-mediated transport (GO:0016192),3/235,0.049368296310729,0.1454363323748505,0.0812870388331964,0.2001260205331767,-0.9270106133160028,2.7888621464767103,Frq2;RabX1;Arr1
GO_Biological_Process_2018,stem cell development (GO:0048864),1/22,0.0742727752006275,0.1619146499373681,0.0944279660631227,0.207234529547927,-1.0705289961598077,2.783386964173157,numb
GO_Biological_Process_2018,negative regulation of nucleic acid-templated transcription (GO:1903507),2/132,0.0781079394896591,0.1619929881456818,0.1125101116356769,0.207854196405982,-1.0862144310267572,2.7694813632424164,Dsp1;Eip78C
GO_Biological_Process_2018,gliogenesis (GO:0042063),1/43,0.1400859156033713,0.193283098743892,0.1730451949999381,0.2397702490041516,-1.3954716231231918,2.742798584544138,numb
GO_Biological_Process_2018,negative regulation of Notch signaling pathway (GO:0045746),1/53,0.1697827010676855,0.2152992573978151,0.2081131234825646,0.267925162908656,-1.506518197590118,2.6714121347611584,numb
GO_Biological_Process_2018,spermatogenesis (GO:0007283),2/141,0.0874245938499007,0.163359098222386,0.1252229559422879,0.2166326524019234,-1.0742278237531206,2.6178702628502,bel;Imp
GO_Biological_Process_2018,asymmetric stem cell division (GO:0098722),1/34,0.1124650404455446,0.1736775588808662,0.1401987745243024,0.2183095203306995,-1.195522251730709,2.612351043356674,numb
GO_Biological_Process_2018,sensory perception of smell (GO:0007608),2/130,0.0760832282434256,0.1619929881456818,0.1097350228290734,0.207854196405982,-0.996359619980313,2.566550074677304,Arr2;Arr1
GO_Biological_Process_2018,positive regulation of Wnt signaling pathway (GO:0030177),1/43,0.1400859156033713,0.193283098743892,0.1730451949999381,0.2397702490041516,-1.2757895502906922,2.5075635467827797,apolpp
GO_Biological_Process_2018,protein glycosylation (GO:0006486),1/52,0.1668591065855308,0.214814676588459,0.2046723370551679,0.2655867230834917,-1.3737937354105891,2.4599226127196103,CG33774
GO_Biological_Process_2018,neuromuscular junction development (GO:0007528),1/51,0.1639253643284632,0.2135601359976393,0.2012170418196232,0.2642488862450474,-1.3566688089656755,2.4533239689254183,Frq2
GO_Biological_Process_2018,regulation of neuroblast proliferation (GO:1902692),1/49,0.1580272974500509,0.2083666381700268,0.1942626874003296,0.2571817764368736,-1.3166521249563772,2.4292067021319546,numb
GO_Biological_Process_2018,synaptic target recognition (GO:0008039),1/47,0.15208822133594,0.2029089290708002,0.1872495828648197,0.2499208718236574,-1.282793944293072,2.415878809397669,robo2
GO_Biological_Process_2018,imaginal disc-derived wing hair organization (GO:0035317),1/45,0.1461078550176425,0.1974267297139219,0.1801772470564471,0.2439913535361017,-1.2474894307776605,2.399433891813917,Rok
GO_Biological_Process_2018,stem cell fate determination (GO:0048867),1/32,0.1062093067757766,0.1727295946751081,0.1327294408958787,0.2166326524019234,-1.041024841566614,2.3343353280400803,numb
GO_Biological_Process_2018,gonad development (GO:0008406),1/50,0.1609814395597062,0.2105637229440957,0.1977471784501937,0.2607392231984409,-1.2368300457239836,2.2590282772226566,robo2
GO_Biological_Process_2018,protein transport (GO:0015031),2/146,0.0927383070473522,0.1671937872517263,0.1324333369129865,0.2166326524019234,-0.9437960500713732,2.2443221427744464,unc-119;RabX1
GO_Biological_Process_2018,anterior/posterior pattern specification (GO:0009952),1/46,0.1491032170866918,0.2006450699067827,0.1837208490909803,0.2472292907520599,-1.1514094519384148,2.191266304063091,pcs
GO_Biological_Process_2018,Notch signaling pathway (GO:0007219),1/60,0.1899666154357464,0.2352995577556404,0.2317973155784417,0.2898533596518636,-1.3002640845192288,2.159617629449207,numb
GO_Biological_Process_2018,instar larval development (GO:0002168),1/57,0.1813762911580949,0.22551348748554,0.2217323592806501,0.2788710826337406,-1.2468822651122282,2.128654272188588,bel
GO_Biological_Process_2018,embryo development ending in birth or egg hatching (GO:0009792),1/57,0.1813762911580949,0.22551348748554,0.2217323592806501,0.2788710826337406,-1.234693197121467,2.1078453214331647,Yp3
GO_Biological_Process_2018,regulation of protein phosphorylation (GO:0001932),1/49,0.1580272974500509,0.2083666381700268,0.1942626874003296,0.2571817764368736,-1.1405962753064145,2.104385861597941,Rok
GO_Biological_Process_2018,cellular macromolecule biosynthetic process (GO:0034645),2/166,0.114869485299133,0.1757841012183753,0.1621675724710842,0.2326778232734333,-0.9674061769358042,2.0934270183925023,mRpL33;RpL41
GO_Biological_Process_2018,establishment of planar polarity (GO:0001736),1/53,0.1697827010676855,0.2152992573978151,0.2081131234825646,0.267925162908656,-1.1765660172038774,2.086329086986039,Rok
GO_Biological_Process_2018,actomyosin structure organization (GO:0031032),1/52,0.1668591065855308,0.214814676588459,0.2046723370551679,0.2655867230834917,-1.163553977282646,2.0834661463803896,Rok
GO_Biological_Process_2018,circulatory system development (GO:0072359),1/55,0.1755995848938449,0.2208502471549511,0.2149514060131402,0.2745668350245971,-1.1974859937989863,2.083085517180303,numb
GO_Biological_Process_2018,negative regulation of translation (GO:0017148),1/61,0.1928102632234881,0.2370261506544384,0.2351241390744449,0.2898533596518636,-1.2486366685256265,2.055316722215051,Sxl
GO_Biological_Process_2018,neuropeptide signaling pathway (GO:0007218),1/57,0.1813762911580949,0.22551348748554,0.2217323592806501,0.2788710826337406,-1.181590004571142,2.017188536224236,ITP
GO_Biological_Process_2018,mitotic cytokinesis (GO:0000281),1/65,0.2040867834631154,0.2471717710831065,0.2482921483894388,0.3007093797160981,-1.2623010947662054,2.00606148048316,Rok
GO_Biological_Process_2018,negative regulation of cellular protein metabolic process (GO:0032269),1/65,0.2040867834631154,0.2471717710831065,0.2482921483894388,0.3007093797160981,-1.236710510700589,1.9653926692384005,Sxl
GO_Biological_Process_2018,sensory perception of sound (GO:0007605),1/63,0.1984680705661468,0.2421606681907836,0.2417358869685598,0.2949538620847726,-1.1688652209942063,1.890203561255408,Arr2
GO_Biological_Process_2018,cytoskeleton-dependent cytokinesis (GO:0061640),1/69,0.2152079890269868,0.2559018633157261,0.2612400148453383,0.312913863935625,-1.227457399519909,1.8855590864516565,Rok
GO_Biological_Process_2018,gene expression (GO:0010467),2/164,0.1125982950542619,0.1736775588808662,0.1591373471642084,0.231279611211983,-0.8402362699679439,1.835016108969489,mRpL33;RpL41
GO_Biological_Process_2018,morphogenesis of a polarized epithelium (GO:0001738),1/47,0.15208822133594,0.2029089290708002,0.1872495828648197,0.2499208718236574,-0.9732786971172084,1.8329704396128983,Rok
GO_Biological_Process_2018,modulation of chemical synaptic transmission (GO:0050804),1/70,0.2179642702323079,0.2573080013211722,0.264443003819091,0.3155943877694992,-1.1925224604627782,1.816717489024872,Frq2
GO_Biological_Process_2018,mitotic nuclear division (GO:0140014),1/67,0.209666668118227,0.2511391958778763,0.2547933749861799,0.3074444045036193,-1.1461563458633683,1.7905670535982503,bel
GO_Biological_Process_2018,response to light stimulus (GO:0009416),1/62,0.1956440704112169,0.239609030054187,0.2384369771986663,0.2920183203893779,-1.0951849247385794,1.7867484674983334,ninaE
GO_Biological_Process_2018,cell morphogenesis involved in neuron differentiation (GO:0048667),2/160,0.1080926459310406,0.1727295946751081,0.153111831472907,0.2265500854825366,-0.8001560980276571,1.7801605511892336,ninaE;fru
GO_Biological_Process_2018,regulation of cellular component organization (GO:0051128),1/71,0.2207110088742124,0.2596133089995232,0.2676325125377324,0.3182393876357764,-1.1161300064112654,1.6863620380677895,Rok
GO_Biological_Process_2018,negative regulation of macromolecule metabolic process (GO:0010605),1/73,0.226175988576802,0.2632012393758515,0.2739713090960806,0.32226121609503,-1.1095056690252312,1.6492156839164993,numb
GO_Biological_Process_2018,sensory perception of mechanical stimulus (GO:0050954),1/72,0.2234482374928439,0.2618909450184945,0.2708085960296535,0.3208493148612199,-1.0897255536091068,1.63303600692163,Arr2
GO_Biological_Process_2018,chromatin remodeling (GO:0006338),1/73,0.226175988576802,0.2632012393758515,0.2739713090960806,0.32226121609503,-1.0933437660017142,1.625191954527411,Dsp1
GO_Biological_Process_2018,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),2/178,0.128736695177099,0.1854488956956448,0.1805685246352802,0.2439913535361017,-0.7853199914901691,1.609895053420165,Ubr1;CG18467
GO_Biological_Process_2018,regulation of canonical Wnt signaling pathway (GO:0060828),1/68,0.2124421325861833,0.2535349538528537,0.258023490390556,0.310197357932764,-1.0014539410893817,1.5513379242143843,apolpp
GO_Biological_Process_2018,mitotic spindle organization (GO:0007052),1/74,0.2288942944152383,0.2654199796942657,0.2771207063303748,0.324797386989364,-0.9991082429472302,1.473180087140043,Rok
GO_Biological_Process_2018,compound eye photoreceptor development (GO:0042051),1/78,0.2396737087321418,0.2740325271168194,0.2895862210743403,0.3322620852326641,-1.0060976520775369,1.4371871823076128,ninaE
GO_Biological_Process_2018,cilium organization (GO:0044782),1/77,0.236992862491981,0.2728755846298514,0.2864895456347043,0.3310320898323262,-0.9931983424296574,1.429932736192508,unc-119
GO_Biological_Process_2018,actin filament organization (GO:0007015),1/78,0.2396737087321418,0.2740325271168194,0.2895862210743403,0.3322620852326641,-0.9667015302969854,1.3809107352463144,capu
GO_Biological_Process_2018,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",2/198,0.1526470842550974,0.2029089290708002,0.211905569890123,0.2717377308002754,-0.7273456004501411,1.367138182246877,Sxl;Imp
GO_Biological_Process_2018,cilium assembly (GO:0060271),1/79,0.2423452698273997,0.2761216140542149,0.2926698503997687,0.3346260177647705,-0.93057713357457,1.3189924307993308,unc-119
GO_Biological_Process_2018,sensory perception of chemical stimulus (GO:0007606),2/204,0.1599849494581454,0.2101007167582874,0.221427190453238,0.2788710826337406,-0.6970398484870892,1.2774478765867412,Arr2;Arr1
