names,scores,logfoldchanges,pvals,pvals_adj,significant
Gycbeta100B,3.095985,0.05217236,0.00196160355385393,0.010085067410482979,False
Rep,3.0934584,1.1511481,0.0019783821496271105,0.010167352298885357,True
lncRNA:CR42861,3.0926905,0.16486633,0.0019835095961010913,0.010189718374653808,False
CG30096,3.0924084,0.7209375,0.001985394783683868,0.010195417292844747,False
Parg,3.0920503,0.8696452,0.0019877917827748927,0.0102037389911894,False
CG5196,3.0912,0.5077749,0.001993492058981069,0.010225011376686272,False
Sik3,3.0898848,0.19027591,0.0020023417589162132,0.010266396041325775,False
trol,3.0888803,0.37742686,0.0020091236422733368,0.010297150461432885,False
S6k,3.0854797,0.069490016,0.0020322401205305155,0.010407508738850936,False
mld,3.084017,0.27562323,0.0020422588573157084,0.010450684787331542,False
Nprl3,3.0840166,0.5882495,0.002042261512355787,0.010450684787331542,False
CG3847,3.0837355,0.3084427,0.0020441925647722296,0.010456494547945453,False
CG31323,3.075234,0.22514577,0.002103375353856017,0.01074005470678815,False
CLS,3.075186,0.6338424,0.002103713630261981,0.01074005470678815,False
Grasp65,3.0733912,0.92638814,0.0021164076372426665,0.010800665149905195,False
dbr,3.0721934,0.4182482,0.002124919387502007,0.010839893505886596,False
Cul3,3.069242,0.1063323,0.002146026454614675,0.010939074336730583,False
cpb,3.0681884,0.21220507,0.002153607376829537,0.010973460464876674,False
EDTP,3.066559,0.32570744,0.002165380565664941,0.01102489965649089,False
Sulf1,3.0622458,0.64354366,0.0021968300983998827,0.01117636249441458,False
Bicra,3.0604727,0.060191896,0.0022098783288125342,0.011236368596411143,False
Stam,3.0555074,0.2250692,0.002246800273199686,0.011412911631278343,False
DENR,3.0543804,0.08200105,0.0022552592290140685,0.011451453449951266,False
asRNA:CR45621,3.0496354,0.7405772,0.0022911925692661625,0.011624927240434997,False
Sec71,3.0446062,0.92499167,0.002329850644321038,0.011816506104601604,False
elm,3.0426528,0.040723324,0.002345027732850829,0.011884307534667467,False
CG32432,3.0423522,0.037224203,0.002347370456454955,0.01189159412809351,False
side,3.040654,0.0679997,0.002360650033420554,0.011954258993903469,False
Grip163,3.0371997,0.42266846,0.002387872271262785,0.012087453588853719,False
poe,3.035222,0.0968671,0.002403586068556731,0.012157630687799847,False
Gk1,3.0345016,0.4246608,0.0024093351198825044,0.012182021089025006,False
PCNA2,3.0314994,0.8526461,0.0024334236753589173,0.012299084814573666,False
beta'COP,3.0237637,0.32577184,0.002496513909995777,0.012608258759129328,False
mon2,3.0199084,0.19000739,0.002528512069561358,0.012764954708454016,False
CG12096,3.0197506,0.6110022,0.002529829741885718,0.012766702241981653,False
asRNA:CR44291,3.0171561,0.71706736,0.002551584070012498,0.012866602557188885,False
CG32700,3.0050304,0.064363316,0.002655542807651736,0.013375426613779788,False
Elk,3.0045872,0.2541528,0.002659415226938471,0.013389799041072202,False
Pten,3.003224,0.065396644,0.0026713588400323965,0.013444782273790014,False
l(2)05714,3.002984,0.30522758,0.002673464623056583,0.013450229177483368,False
CtsL1,3.000759,0.031742293,0.0026930767220301795,0.013538531447665871,False
Atg13,3.0006313,0.1498727,0.0026942056760258,0.013539027452640549,False
CG31706,2.9954777,0.42129284,0.002740154366017862,0.013764666866911591,False
babo,2.9899325,0.03258569,0.002790391369506804,0.01400096715795682,False
SP2353,2.9878156,0.04213198,0.002809789642947602,0.014092918205333755,False
Su(z)12,2.9844472,0.3555296,0.0028409114846519117,0.014243577954906819,False
cdi,2.978925,0.040919486,0.002892615920788148,0.014486229350258022,False
Treh,2.9758961,0.22050235,0.0029213374246173924,0.014624493370246535,False
CG4853,2.9688194,0.24206409,0.002989461981101212,0.014959832404284473,False
EMC1,2.9661539,0.17808665,0.003015496282026599,0.015084368725584902,False
Cdk5alpha,2.9559991,0.023728402,0.003116579344791464,0.015584082636950011,False
CG17778,2.9529514,0.07762629,0.003147514972952303,0.015732785948865048,False
DppIII,2.9520233,0.26610968,0.003156992450254243,0.015774158855053615,False
pds5,2.949274,0.10483117,0.0031852143866686823,0.01590307836444269,False
CG16974,2.948481,0.066035606,0.003193396416895971,0.015937874027508528,False
CG9919,2.9465213,0.03980557,0.0032137022488810743,0.01603312879747388,False
CG32547,2.9449422,0.26765636,0.0032301502630445534,0.016109071956989934,False
Megf8,2.9423628,0.29308027,0.0032571807890632728,0.016237713485994107,False
r2d2,2.9402719,0.21717496,0.0032792432306439404,0.01634149992183998,False
CG15765,2.94006,0.07668255,0.0032814872573361394,0.01634648371821615,False
Lamtor1,2.9396868,0.10059282,0.003285442274545521,0.01635998367934926,False
CG9098,2.9393778,0.39095247,0.0032887202323505045,0.01637010324746893,False
RN-tre,2.937643,0.068482496,0.003307175643126974,0.016455734618073294,False
mir-990,2.9367852,2.0431685,0.0033163373499922755,0.016495075365726152,True
CG9986,2.9349809,0.65356696,0.003335682156725256,0.01658362155761717,False
CG3618,2.9348896,0.06977287,0.003336663526241519,0.01658362155761717,False
Patr-1,2.9286861,0.3027517,0.003403978653587947,0.01691178959803373,False
CG10737,2.9254394,0.18020134,0.003439702956418949,0.01707636439376706,False
Hel89B,2.9215755,0.105045035,0.0034826591739493683,0.017276566328753736,False
sol,2.9212673,0.04308603,0.0034861071518283732,0.017287144936670436,False
emei,2.9205594,0.11881442,0.00349403584836819,0.017313395581978273,False
Cul4,2.9149218,0.4904638,0.0035577763959142167,0.01761689188388031,False
Naprt,2.9149053,0.16675581,0.00355796598887591,0.01761689188388031,False
CG17270,2.9098463,0.026579378,0.003616066002879623,0.017891085596325726,False
CG30020,2.9094672,0.53729665,0.003620453618575779,0.017906052315282014,False
SoxN,2.906795,0.081391424,0.0036515239566032496,0.018052925625930513,False
CG2698,2.9065917,0.105398804,0.003653899325506589,0.018057875530831925,False
Girdin,2.9055085,0.19330797,0.0036665675387679794,0.018113670686823312,False
Spec2,2.9048948,0.97409815,0.0036737654207793955,0.01814240939288314,False
CAH7,2.904479,0.31310496,0.0036786484092046004,0.018159699002763957,False
P58IPK,2.9040713,0.6164112,0.0036834417375615908,0.018176533185616548,False
CG7065,2.9036126,0.11470591,0.0036888421583688765,0.0181963494005726,False
Meltrin,2.8965359,0.103861846,0.0037730743239861833,0.018590914769967166,False
Capr,2.889939,0.09587795,0.0038531637152540987,0.01896420388844723,False
DIP-epsilon,2.8888755,0.6307298,0.0038662204431967953,0.019021341386764916,False
Cdc27,2.8880188,0.12125656,0.003876766254486948,0.019066087331666533,False
CG12054,2.8867385,0.06936934,0.0038925741638743527,0.019136669318171668,False
MFS18,2.886107,0.2696062,0.003900394599434754,0.019167945187424124,False
Xpc,2.8829548,0.09085082,0.0039396387055466945,0.019353567188631446,False
Elp6,2.8819582,0.08645837,0.003952121961082549,0.019407636281982724,False
wkd,2.8790412,0.08123908,0.003988862862093644,0.019573430496927773,False
CG10395,2.8781822,0.018707085,0.003999741434754084,0.01961216499779978,False
CG8500,2.8778167,0.050173894,0.004004378256799942,0.01962757727437823,False
CG15236,2.8776777,0.05946967,0.004006141037278076,0.019628896111435944,False
Dlip2,2.877187,0.5238235,0.004012377795182026,0.019652126949864707,False
CG13921,2.8741856,0.09457222,0.004050708028606624,0.01981979181228275,False
lili,2.8741524,0.54593784,0.004051134678319113,0.01981979181228275,False
Sox102F,2.873641,0.23422195,0.0040576983123315,0.01984451563913221,False
Pdzd8,2.8707833,0.075856015,0.004094562234519689,0.02001735205499376,False
CG4911,2.863762,0.022391248,0.0041864271990677765,0.020451241569869757,False
slmb,2.862046,0.028337466,0.004209157167751626,0.02054700384153942,False
CycY,2.8617475,0.09674006,0.004213124296009669,0.02055873240767288,False
Eato,2.856308,0.52390313,0.004285992122562075,0.020898783852537375,False
CG7120,2.8435647,0.32305038,0.0044611959590848465,0.02172890144489769,False
CG5973,2.8424914,0.39831254,0.004476244586135764,0.02179412008388665,False
CG1504,2.8417065,0.32862157,0.004487276802156518,0.02183974239153289,False
Rilpl,2.8377054,0.04464119,0.0045439092800333225,0.02208265970744005,False
fred,2.8345003,0.04722265,0.004589741670250118,0.02229715167791379,False
CG9467,2.829846,0.41704905,0.004657042991450977,0.02260738897327569,False
wtrw,2.8284438,1.1579396,0.004677490565956134,0.022689886868670933,True
CG11444,2.8281488,0.023940608,0.004681804768789139,0.022702434120538035,False
Syt14,2.8269346,0.09459588,0.004699591422961044,0.02277855439463277,False
Mvl,2.8260171,0.40041015,0.0047130725444934525,0.022820370783783513,False
Sema1b,2.8235338,0.29901677,0.0047497417396374555,0.022980985346309206,False
CG15160,2.8219125,0.1785191,0.0047738206299340275,0.02308898671253701,False
tadr,2.8208702,0.23298909,0.004789359022230023,0.02315561696509372,False
Bruce,2.8195648,0.050346427,0.004808882590752047,0.023241458670493802,False
Taf11,2.816564,0.27664214,0.004854034078144397,0.02345105214003512,False
dpr16,2.8160543,0.21397342,0.004861742829208632,0.023479662814638234,False
cos,2.8158689,0.28723297,0.004864553015277567,0.023484603664130237,False
Acbp8,2.815245,0.108598486,0.004874007181056922,0.023512969297455583,False
ITP,2.8139462,1.0185412,0.004893742537765282,0.02359951217936645,True
Tusp,2.8116868,0.09540686,0.004928248992490704,0.023739780062434143,False
HDAC1,2.810327,0.1793783,0.004949116639110046,0.023822835807525682,False
Roc2,2.8064835,0.022021813,0.00500854904840599,0.024100088994911433,False
Tehao,2.8059094,1.1788654,0.005017479007272809,0.02413422094969692,True
CG7519,2.8028338,0.2214746,0.005065575812609152,0.024338841591772162,False
CG31301,2.8023555,0.21706946,0.005073095018833617,0.024366060541846694,False
Rlip,2.801047,0.033319168,0.005093710418361591,0.02445613759871745,False
Sidpn,2.7993312,0.38744152,0.0051208573527481566,0.024568523721235313,False
Rab30,2.7979946,0.15970711,0.005142097540786323,0.024657446359904127,False
CG7523,2.7979288,0.33628222,0.005143144393310799,0.024657446359904127,False
Usp7,2.7959075,0.044852804,0.005175419988650033,0.024803134234445693,False
sdk,2.7956967,0.32431012,0.005178796406677683,0.024810267437167858,False
aux,2.7928777,0.15482514,0.0052241453971882245,0.02501840184564521,False
egl,2.7882724,0.40451157,0.005298997775401402,0.025349155357317008,False
CG13192,2.7871668,1.4147191,0.005317107911541033,0.025421289347095026,True
PhLP3,2.7858028,0.119804405,0.005339534314208057,0.025515207426548392,False
Pal1,2.7832773,0.12040874,0.00538128087161079,0.02570534784945016,False
CAH3,2.7825608,0.23872451,0.005393174309755783,0.02575279927489126,False
CG17068,2.779388,1.2170825,0.005446145872427348,0.02599629600783428,True
trbd,2.7763834,0.4438979,0.005496734700717808,0.026228246442313988,False
28SrRNA-Psi:CR45848,2.7751112,1.4093602,0.0055182817112509105,0.026321502710543815,True
RhoGAP68F,2.774916,0.0654613,0.005521596826974902,0.026327759036022202,False
Rab10,2.771486,0.089630075,0.005580105224273841,0.026558552246353694,False
m-cup,2.7709606,0.3356565,0.005589120763520335,0.02659183054070265,False
Su(H),2.7692146,0.18501522,0.005619160821602521,0.02672400598021341,False
Nrx-IV,2.7691097,0.081915095,0.0056209689163161,0.02672400598021341,False
Gnpda,2.761931,0.40514785,0.005746062880424417,0.02726941578608063,False
Rh2,2.7584238,1.1189876,0.005808085888929214,0.02754937626220273,True
Dcp-1,2.7583582,0.31175205,0.005809247517126837,0.02754937626220273,False
CG13339,2.7511992,0.15967952,0.005937751750799919,0.028120388006779382,False
Nct,2.7511737,0.9620674,0.005938214498045262,0.028120388006779382,False
Uba1,2.7472878,0.01644358,0.0060090374451570215,0.028435275861292193,False
alpha4GT1,2.745364,0.09496111,0.0060443808588665415,0.028592227813666386,False
Kat60,2.743801,0.30421954,0.006073232471555958,0.028718369164705593,False
ome,2.7430658,0.2881172,0.006086847937863935,0.028772398831464017,False
Bx,2.7370167,0.046518896,0.006199913546698854,0.029275265511020353,False
mthl8,2.7363632,0.07766838,0.006212243512081514,0.029322949709864647,False
Papst2,2.7329645,0.3773643,0.006276708553589605,0.029605968091428934,False
Klp68D,2.730081,0.048382815,0.006331872982367848,0.02982334869580498,False
dsh,2.728338,0.4799168,0.006365434489759,0.029959947933353517,False
Cyp28d1,2.724456,0.6707228,0.006440751178803622,0.03029273845406528,False
Pi3K21B,2.7220724,0.03943203,0.00648739409607369,0.030501197072094585,False
CG42404,2.7194152,0.044557538,0.00653974569062803,0.030725347915817998,False
hpo,2.7098932,0.41805506,0.006730485150982943,0.031565062587104516,False
Arms,2.7082992,0.2985814,0.006762905226091123,0.03169448558347484,False
Gyc88E,2.707449,0.51370186,0.0067802501001762785,0.03176444440870462,False
CG5674,2.7053986,0.14960939,0.006822245977690696,0.03194979842937756,False
CG10494,2.7044325,0.38910773,0.006842116676945025,0.032020033921557896,False
Ptpmeg,2.7035418,0.0688696,0.006860482276886173,0.03209455236759032,False
Mtl,2.7027678,0.19588989,0.0068764754826545664,0.032157923244684576,False
Reps,2.702541,0.15539826,0.00688116548711237,0.03216840827682094,False
Phf5a,2.6983914,0.5571128,0.006967543685253098,0.03254905494771097,False
PGAP2,2.697511,0.15586449,0.006986000402629841,0.032623678497142414,False
Ufm1,2.696262,0.08225979,0.007012249049855883,0.03272299885090773,False
CG2818,2.6939101,0.28345713,0.007061922274605156,0.032943102808159874,False
mop,2.6894343,0.23296882,0.007157322771285815,0.03337628762862559,False
KaiR1D,2.6835623,0.2302165,0.007284238396173756,0.033932001688805155,False
Vha100-1,2.6787062,0.03547627,0.007390723390243327,0.03439146461444319,False
CG3634,2.6758876,0.96125823,0.0074531614112651745,0.03465958403291392,False
sowah,2.6758673,0.19845104,0.007453617264821151,0.03465958403291392,False
puf,2.6756215,0.06264911,0.00745908085133336,0.03467272071714598,False
pkaap,2.6700637,0.23967917,0.007583685564729794,0.035227010253133344,False
CG6428,2.6672,0.19404368,0.007648612604177897,0.03551604884505362,False
CG8516,2.661373,0.3882298,0.0077822697086742535,0.036111160396076404,False
Fas3,2.6609712,0.055068202,0.007791563812112755,0.03614152490468539,False
18SrRNA-Psi:CR41602,2.6571982,0.8654734,0.007879310817296294,0.03650988132936904,False
Fbxl4,2.654996,0.47402647,0.00793093696120249,0.036736144732873434,False
Cda5,2.6541984,0.34022233,0.00794970721337545,0.03681011363318069,False
Dh44-R2,2.6532829,0.52400684,0.007971302899635735,0.036897108631248045,False
Upf1,2.6529956,0.174244,0.007978092599122284,0.036906725953827824,False
CG7483,2.6529572,0.20693377,0.00797899767406018,0.036906725953827824,False
p24-1,2.645477,0.027747195,0.008157580669969357,0.037692956253188234,False
mod(mdg4),2.641792,0.019221492,0.008246869483145342,0.03807874626774875,False
chm,2.6414795,0.22235332,0.008254481490890395,0.038100506242286857,False
CG6282,2.6377897,0.06554784,0.008344832423598614,0.03849050294085973,False
CG31342,2.6356256,0.23266988,0.008398231881548398,0.03870963351646001,False
gogo,2.635114,0.24273323,0.008410903372162678,0.038754446428327406,False
CG12239,2.632564,0.66564643,0.008474305405042383,0.03903289426136066,False
Cs1,2.6306758,0.055716418,0.008521528542143008,0.039236652618185444,False
mats,2.6294475,0.12097355,0.008552375886422362,0.03936489370349431,False
Uhg4,2.624549,0.20363939,0.008676381670009224,0.039921684707840056,False
Dolk,2.618546,0.7003606,0.008830541057899752,0.04057417483981141,False
Gcn5,2.6181962,0.5216994,0.00883959481945559,0.040601578302155154,False
CG4645,2.6171122,0.079624236,0.008867720232833595,0.04071653095026774,False
rictor,2.6167529,0.38257128,0.008877059477953609,0.0407451758993323,False
CG33267,2.609938,0.85228723,0.009055864974918107,0.04149341758556445,False
CG13390,2.6087418,0.6480203,0.009087582028527096,0.041607457596594136,False
CG4829,2.6086411,0.7122393,0.0090902527022161,0.041607457596594136,False
AhcyL1,2.606662,0.027167909,0.009142956406381294,0.04183411912822304,False
CG32163,2.606209,0.31795174,0.009155055672254934,0.04187489961333174,False
robl,2.604151,0.020563144,0.009210214698551072,0.04211253700544873,False
Ppa,2.6039712,0.09225356,0.009215049087002918,0.042119986105149686,False
Hip1,2.6038146,0.20679134,0.009219261528481858,0.042124588228713525,False
CG34347,2.6009142,0.36154935,0.00929757042643601,0.042467630508792355,False
CG5466,2.5991733,0.055154666,0.009344856993825331,0.04266878587764374,False
Kul,2.5970125,0.035551455,0.009403851243659427,0.04292324042824888,False
lncRNA:alphagamma-element:CR32865,2.5932627,0.29613444,0.00950701151866303,0.04337904109956628,False
Mekk1,2.5914364,0.31538913,0.009557620794555988,0.0435796998130674,False
CG7565,2.5899646,0.1519193,0.00959857651785023,0.043751033963476404,False
CG9044,2.589847,0.16719937,0.00960185541059782,0.043751033963476404,False
lncRNA:CR45054,2.5842874,0.036593016,0.009758046348739679,0.044431908201243285,False
Ankrd49,2.5838213,0.18562911,0.009771241521499678,0.04447657943679504,False
MCU,2.5832396,0.10007604,0.009787733157580612,0.044536219329559146,False
Sox21b,2.5823538,0.2879941,0.009812891066608416,0.04463523762765704,False
Cmtr1,2.579839,0.169651,0.009884636310668512,0.04494602275380447,False
nsl1,2.5786061,0.014047251,0.009919984223219536,0.04507555763393082,False
Flacc,2.577938,0.04603744,0.009939179844478953,0.045147169836259216,False
wake,2.574566,0.065836,0.010036597732008497,0.04557392218255828,False
Aps,2.5740368,0.05445598,0.010051959411081165,0.04562184308373956,False
DCTN2-p50,2.5733824,0.13937517,0.010070988345844205,0.045682726217721334,False
CG8924,2.5721226,0.21023788,0.010107708251046501,0.045833469332988985,False
CG6654,2.5716898,0.071715765,0.010120351512758164,0.04586980783096887,False
NPFR,2.5716095,0.67443985,0.010122703196850295,0.04586980783096887,False
CG7059,2.5714152,0.51972467,0.010128380900368147,0.045879715067817246,False
CG14312,2.570825,-0.0050791637,0.010145657629126925,0.045942138836787355,False
drl,2.5656588,0.11087682,0.01029800346454883,0.0465678126385534,False
CG7492,2.5581748,0.05698407,0.010522315031864144,0.04750042660038705,False
Leash,2.5552197,0.2916704,0.010612082246757477,0.04787276786977,False
tamo,2.5550854,0.116595976,0.01061617495583317,0.04787479584578026,False
CG15099,2.5527048,0.24866664,0.010689004063709002,0.048170165432510285,False
Tpc1,2.551777,0.17724447,0.010717510364828129,0.048282071890369024,False
CG1998,2.5472085,0.019072853,0.01085885540629876,0.04888530965884619,False
Nsun5,2.5465827,0.39061648,0.010878345225564584,0.04892277022900212,False
CG10347,2.546417,1.29946,0.010883505949653047,0.048929234240297874,True
CG8230,2.5436041,0.3083494,0.010971535356775166,0.04930812110922793,False
CG14711,2.542724,0.8096133,0.010999212805525406,0.04939758678224791,False
epsilonCOP,2.539251,0.026133575,0.011109008627718464,0.04985774671340448,False
Trc8,2.536194,0.06521907,0.011206463857808232,0.050260799165685315,False
ph-d,2.534087,0.2889232,0.011274078249425081,0.050546797091673486,False
rush,2.5298367,0.88144547,0.011411564436530566,0.051145759979689,False
CG7841,2.5287814,0.07817515,0.011445924897968347,0.05128227040034165,False
krz,2.5277917,0.029200193,0.011478240166411469,0.051409527616500715,False
Octalpha2R,2.5264497,0.055468798,0.011522188958721657,0.05158878538554047,False
beta4GalNAcTA,2.524978,0.17190434,0.011570552245214777,0.05178767951443031,False
mle,2.5237725,0.023122445,0.01161030487063229,0.051934800792188464,False
dnr1,2.5237415,0.66842,0.011611326742823964,0.051934800792188464,False
Usp1,2.5231915,0.046855744,0.01162950384154548,0.05199840421291227,False
ATPsynG,2.521602,0.067040265,0.011682183043783477,0.05221617938039411,False
DIP-lambda,2.520754,0.42553648,0.011710365086883237,0.052312599360326,False
CTCF,2.5207136,0.33878428,0.011711716560237355,0.052312599360326,False
CG34393,2.520409,0.21717425,0.011721850580433433,0.05234007423631524,False
CG3065,2.5153909,0.33897722,0.011890051588170053,0.053055065507688515,False
CG30158,2.5132976,0.105072856,0.011960840059131646,0.053352817113730126,False
Syx18,2.51217,0.09192907,0.011999122608614488,0.053505419138039696,False
CG17163,2.511224,0.040101476,0.012031329576024694,0.053630835128405864,False
Muc68D,2.5053096,4.667567,0.012234425014306279,0.05449917936033858,False
CG13933,2.5020032,0.15253489,0.012349284431620084,0.05499218797557422,False
Hcs,2.4976344,0.24475858,0.012502501710286032,0.055636767685360224,False
Zn72D,2.4972706,0.02329885,0.012515342066312262,0.05567505419546697,False
CG5273,2.4963942,0.09209663,0.012546310553955537,0.05579393129933324,False
asRNA:CR44018,2.4927225,0.39910528,0.012676786214500536,0.05634149367758577,False
Ae2,2.487956,0.03783098,0.012847963270929363,0.05705815658779411,False
Arpc1,2.48743,0.0023710504,0.012866978046402584,0.05712329679316769,False
cpa,2.4852467,0.19191007,0.012946169776006202,0.0574360624667446,False
Fit1,2.4847803,0.19229566,0.012963144119781613,0.057491959796844475,False
atl,2.4832077,0.049960982,0.013020517884308988,0.05772693168613509,False
ey,2.4824808,0.34041944,0.013047107529074642,0.05780581255548546,False
CG9727,2.4817626,0.35034844,0.01307343302684295,0.057902926661861545,False
dj-1beta,2.4813108,-0.0055989493,0.01309001506958108,0.057937314930739295,False
GCC185,2.4771087,0.27807158,0.013245158439604523,0.05858452610395255,False
S6KL,2.4764674,0.082809284,0.013268975747203739,0.058670124594214106,False
Dh31-R,2.4760303,0.42059305,0.013285229978944869,0.05872223584033452,False
fry,2.4729407,0.06374383,0.013400634421416221,0.0592124199501784,False
CG10874,2.4711316,0.15152124,0.013468629124621347,0.05949285893332744,False
CG42458,2.4675999,0.2057114,0.013602226979865096,0.06006279057204544,False
ACC,2.4662971,0.10821396,0.013651799746924875,0.06026143784828344,False
CG43689,2.4649649,0.3841086,0.013702670892317559,0.0604656810597532,False
CYLD,2.4612615,0.14774808,0.013844942079587528,0.06105247780800661,False
CG11367,2.4609501,0.1968185,0.013856962487688819,0.06108464798736614,False
ergic53,2.4608319,0.07167023,0.013861534152524604,0.06108464798736614,False
RhoBTB,2.4591806,0.08130207,0.013925452384509365,0.06133754729177979,False
MED20,2.458071,0.8351255,0.013968554973059422,0.061473804722362316,False
Ent1,2.4569118,0.48465538,0.014013706303409102,0.061651862917006695,False
CG5191,2.455226,0.15442333,0.014079606789304897,0.06192105516005879,False
CG17364,2.4529915,0.022524176,0.014167366318800327,0.06228616955348113,False
CG7083,2.4482706,0.18999015,0.0143543788542428,0.06306616266252245,False
Pof,2.4469862,0.2975726,0.014405636440598116,0.06327021004876332,False
CG4502,2.446579,0.019461412,0.01442192251848381,0.06332057594901294,False
mTor,2.4408529,0.45136344,0.014652627085785908,0.06429054174768367,False
Acbp2,2.4404933,0.396667,0.014667211458813447,0.06433305266364069,False
CG12081,2.4391153,0.1387471,0.014723265722092874,0.06455736898699448,False
tsr,2.4362485,0.016444454,0.014840478972078177,0.06504961113144742,False
Pka-C3,2.4355054,0.16163969,0.014871007386644675,0.06516168991927232,False
CG10019,2.4345496,0.2936645,0.014910337229158199,0.06531224717612263,False
beat-VII,2.4343383,0.041494273,0.014919040028203013,0.06532859213949209,False
CG12236,2.4341218,0.09567763,0.014927970624590923,0.06533226086310932,False
cer,2.434077,0.31345615,0.014929821122587117,0.06533226086310932,False
Kr-h2,2.4314816,0.11449868,0.015037207406492656,0.06578027381115845,False
rump,2.429604,0.00078450394,0.015115330082770027,0.06610001751004357,False
Cdk5,2.42913,0.079177074,0.015135098163015203,0.06614293655898981,False
asRNA:CR42254,2.4291275,0.62935966,0.015135211188865563,0.06614293655898981,False
Sou,2.4289584,0.42864737,0.01514226870310228,0.06615177959689729,False
CG15891,2.4231572,0.005992241,0.015386264701381226,0.06717305795377099,False
CG15522,2.419593,0.10181322,0.015537879937611087,0.06778993368530788,False
CG14104,2.4148505,0.70464957,0.015741665555275182,0.06863345290705745,False
Dif,2.413159,0.45864967,0.015814925123360128,0.06892999371345786,False
mahj,2.412784,0.71563965,0.01583119529512548,0.06897802963303844,False
boca,2.4126627,0.027485173,0.015836470726675055,0.06897814445450344,False
ced-6,2.4116838,1.0128769,0.01587904987822345,0.06911778550835852,False
Suv3,2.411224,0.10220634,0.015899087222789758,0.06918208781280802,False
MESR6,2.4110699,0.65437317,0.015905799389894275,0.0691883845688847,False
CG11807,2.4101555,0.15629058,0.015945719017552273,0.06933907796480954,False
PolrMT,2.4078608,0.23691548,0.016046294697622487,0.06975334390388922,False
mts,2.4039383,0.066750236,0.016219512832859426,0.07048300864305744,False
phtf,2.4034379,0.037859514,0.016241731215315542,0.07055622806626828,False
Vps4,2.4019308,0.0056097144,0.01630878832098678,0.07082412006810551,False
vers,2.4009285,0.13592854,0.01635353590884791,0.07099498360692777,False
Rcd1,2.39804,0.07100602,0.016483065119777388,0.07148645502937118,False
CG30172,2.3971295,0.071209215,0.01652408060002768,0.07156985602009353,False
Taf1,2.3959455,0.16163416,0.016577548714386752,0.07173051289290626,False
Sfmbt,2.3936064,0.32345584,0.016683639195245403,0.07216580074546407,False
Urm1,2.3932917,0.3562959,0.01669796332800227,0.07219843229478606,False
CG30015,2.3931327,0.05733957,0.016705199884899737,0.07219843229478606,False
vir-1,2.3930786,0.3486886,0.016707665520770444,0.07219843229478606,False
pasi1,2.3907409,0.749758,0.016814415653394196,0.07263584355728242,False
Nol9,2.3899379,0.40840426,0.016851220208601515,0.07276470983680926,False
lncRNA:CR44023,2.3897278,0.63309324,0.016860858492739075,0.07276470983680926,False
PolE4,2.3890333,0.20868485,0.01689277208470792,0.07287850228665357,False
CG32944,2.3887022,0.045562126,0.016908001219165615,0.07292026387300798,False
yata,2.3865876,0.22186516,0.01700554939916283,0.07329285820085234,False
Rm62,2.385821,0.08167358,0.017041036188379655,0.07342172345950723,False
CG43373,2.3843641,0.19151682,0.017108661718809908,0.07368892941556245,False
Trax,2.3840227,0.69014233,0.017124547438147515,0.07373318410376688,False
GluClalpha,2.3818808,0.08585056,0.017224474912863188,0.07411487388013593,False
CG12502,2.381063,0.030285241,0.017262754528508378,0.07420669193952521,False
Lam,2.3801143,0.0320891,0.01730726615173076,0.0743737032373754,False
mRpL43,2.3760293,0.0046618683,0.01750007376272119,0.07517279073112404,False
Dh44,2.3759327,0.42712992,0.017504660196122027,0.07517279073112404,False
CG17187,2.373794,0.7811774,0.017606363481124793,0.07555503964304931,False
lncRNA:CR45347,2.3736987,0.15595138,0.01761091898840728,0.07555503964304931,False
DCTN3-p24,2.3677206,0.03261762,0.017898042305615675,0.07673676148061846,False
CG8841,2.3660192,0.62407047,0.017980507869150727,0.07706518392319299,False
Rfk,2.3608563,0.18492475,0.018232794848768902,0.0780701065844484,False
CG6340,2.3591542,0.0032510776,0.01831664739314271,0.07839809044154354,False
pdm3,2.3590593,0.07401167,0.018321325298377614,0.07839809044154354,False
Nop17l,2.3585653,0.08820395,0.018345724622166965,0.0784738081255228,False
CG14478,2.3584595,0.024064483,0.018350963577332895,0.0784738081255228,False
asRNA:CR43259,2.356485,1.1950364,0.018448812361977405,0.07884092463373824,False
CG13893,2.3563566,0.044090066,0.018455191672039784,0.07884254673676035,False
CG2218,2.3547635,0.13671723,0.01853449809257232,0.07915561892573704,False
Alh,2.3544347,0.020414045,0.01855090089752316,0.07919993134969196,False
CG34408,2.3534856,0.13708231,0.018598328056266506,0.07937662519889516,False
fz4,2.3474114,0.8693763,0.018904369888180683,0.0806565989287605,False
sov,2.3465996,0.01696313,0.018945604731504365,0.08080629398789317,False
Iml1,2.3308716,0.15268108,0.019760135046322423,0.08411659690434822,False
Duba,2.3296342,0.04856986,0.01982549037915668,0.08434016480171509,False
Proc,2.327184,0.117085695,0.01995547109302604,0.08483819011111458,False
CG14408,2.3260396,0.017865203,0.020016437930263253,0.08506986120361883,False
Vps16A,2.3244612,0.30003405,0.020100789005845224,0.08537313132702395,False
wcy,2.3236783,0.010291753,0.020142738460893185,0.08552365948775359,False
prim,2.322211,0.038917013,0.020221578821577556,0.08583067419068174,False
CG32202,2.3205557,0.2857143,0.020310841468245435,0.08618171383087286,False
tub,2.3192134,0.054315556,0.02038346307836808,0.08646193941666719,False
CG9121,2.3190515,0.003690237,0.020392247393016746,0.08647128847745501,False
